id,timestamp,email,fullname,firstname,surname,friends,teachers
499,1:51:47 PM,marquez.brogan@madisonps.org,Brogan Marquez,Brogan,Marquez,Samuel Keith|Brynlee Weeks|Sofia Rodriguez|Jaylyn Strong|Kameron Blanchard,Mrs. Harvey
500,5:02:16 AM,mcclain.terry@madisonps.org,Terry Mcclain,Terry,Mcclain,Aaliyah Burns|Jacob Neal|Patience Benton|Malachi Owen|Yamilet Collins,Mrs. Chandler|Mr. Braun
501,12:23:05 AM,hanna.morgan@madisonps.org,Morgan Hanna,Morgan,Hanna,Lewis Hester|Zachary Perry|Valentina Wagner|Cadence Jacobs|Eliezer Sweeney,Mr. Braun|Mrs. Chang|Mrs. Solomon|Mrs. Lawson|Mrs. Walton
502,12:12:00 AM,gilbert.andre@madisonps.org,Andre Gilbert,Andre,Gilbert,Lilia Strong,Mrs. Parsons|Mrs. Braun|Mr. Thompson
503,12:13:34 PM,lara.rubi@madisonps.org,Rubi Lara,Rubi,Lara,Imani Kidd|Nickolas Mays,Mrs. Holt|Mr. Frazier|Mr. Gonzales|Mrs. Wall
504,10:58:31 PM,allison.easton@madisonps.org,Easton Allison,Easton,Allison,Keon Stone|Willow Cordova|Zara Jarvis|Jacey Stout|Josue Lucero,Mrs. Luna|Mrs. Harvey|Mr. Graham
505,11:43:36 PM,nichols.michaela@madisonps.org,Michaela Nichols,Michaela,Nichols,Madilyn Bernard|Hazel Wise|Muhammad Bird|Bradley Coffey|Jocelyn Randolph,Mr. Miles|Mrs. Mcmillan|Mr. Farmer
506,12:05:49 AM,pacheco.marcel@madisonps.org,Marcel Pacheco,Marcel,Pacheco,Jadiel Kennedy|Isaiah Reed|Bradley Coffey,Mr. Kemp|Mr. Cabrera|Mr. Merritt|Mrs. Ferrell
507,11:34:14 AM,sparks.carleigh@madisonps.org,Carleigh Sparks,Carleigh,Sparks,Joe Spence|Anika Hull|Janet Schultz|Serena Mullins,Mrs. Hunt|Mrs. Chang|Mrs. Velez
508,9:12:03 PM,lamb.kaylee@madisonps.org,Kaylee Lamb,Kaylee,Lamb,Mikaela Wade|Tanya Finley|Tara Richmond|Deanna Brandt|Alondra Boyle,Mrs. Harvey|Mrs. Francis|Mr. Rose|Mrs. Drake|Mrs. Pollard
509,7:19:52 PM,wiley.andy@madisonps.org,Andy Wiley,Andy,Wiley,Liana Bullock|Jocelyn Randolph|Waylon Rosario|Kassidy Levy|Dalia Hensley,Mr. Collins|Mrs. Holt|Mrs. Oliver|Mr. Figueroa|Mr. Miles
510,10:35:12 AM,hunt.killian@madisonps.org,Killian Hunt,Killian,Hunt,Alannah Cantu|Josh Howe|Broderick Hinton|Trevin Steele|Leonel Garrett,Mr. Figueroa|Mr. Young|Mr. Braun|Mr. Terrell|Mr. Vazquez
511,7:23:55 AM,adams.joaquin@madisonps.org,Joaquin Adams,Joaquin,Adams,Quinn Knapp|Maximus Mckay|Jolie Salas|Jayla Martinez|Reece Morgan,Mr. Webb
512,2:37:31 PM,wagner.valentina@madisonps.org,Valentina Wagner,Valentina,Wagner,Ace Parks,Mrs. Nixon|Mrs. Drake
513,8:24:37 AM,foley.lance@madisonps.org,Lance Foley,Lance,Foley,Jagger Farrell|Ezekiel Mahoney,Mrs. Wall|Mr. King|Mr. Gillespie|Mr. Cook|Mrs. Marquez
514,5:18:15 AM,delacruz.tiffany@madisonps.org,Tiffany Delacruz,Tiffany,Delacruz,Kevin Houston|Romeo Carrillo|Raegan Rush|Adriana Buck|Makaila Clay,Mr. Farmer|Mrs. Lucas|Mrs. Solomon
515,3:40:22 PM,pacheco.raphael@madisonps.org,Raphael Pacheco,Raphael,Pacheco,Payton Ritter|Jerimiah Newton|Broderick Hinton|Zaiden Chang|Arabella Duffy,Mrs. Lucas|Mrs. Lucas|Mrs. Gutierrez|Mr. Lucero
516,3:26:56 PM,mckay.maximus@madisonps.org,Maximus Mckay,Maximus,Mckay,Marco Fry|Peyton Snyder|Kayden Everett,Mrs. Wall|Mr. Braun|Mrs. Strong
517,5:10:14 AM,mullen.ulises@madisonps.org,Ulises Mullen,Ulises,Mullen,Jaidyn Nolan|Hunter Mckenzie|Noelle Archer|Lamar Murillo,Mr. King|Mr. Merritt|Mrs. Braun
518,4:34:40 AM,madden.braedon@madisonps.org,Braedon Madden,Braedon,Madden,Penelope Valdez|Joanna Waters|Haiden Mahoney|Pamela Ayala|Kaylee Vincent,Mr. Gibson|Mr. Vasquez|Mrs. Holt|Mrs. Lucas
519,5:47:52 PM,brewer.zion@madisonps.org,Zion Brewer,Zion,Brewer,Jameson Beasley|Alanna Crane|Alannah Cantu|Jayleen Vincent|Kadence Lester,Mrs. Schaefer|Mrs. Blackburn|Mrs. Braun
520,4:29:51 PM,collier.kenya@madisonps.org,Kenya Collier,Kenya,Collier,Gilbert Mason|Melina Hammond|Marcel Pacheco|Dallas Munoz|Mike Sherman,Mrs. Maddox|Mrs. Hammond|Mr. Miles|Mrs. Nixon|Mr. Mcguire
521,12:26:40 PM,duffy.sanai@madisonps.org,Sanai Duffy,Sanai,Duffy,Elian Ryan|Calvin Wang|Marely Fuentes|Zackery Galloway|Jovani Arellano,Mr. Morrow|Mrs. Huynh|Mrs. Hahn|Mrs. Rollins|Mr. Young
522,4:46:16 AM,summers.tori@madisonps.org,Tori Summers,Tori,Summers,Zara Jarvis,Mrs. Wade|Mr. Cook|Mrs. Pollard|Mrs. Francis|Mrs. Hammond
523,1:23:43 AM,benton.cohen@madisonps.org,Cohen Benton,Cohen,Benton,Shawn Nguyen|Miriam Mills,Mr. Mcguire
524,9:34:57 PM,roman.zander@madisonps.org,Zander Roman,Zander,Roman,Kasey Page|Salma Blake|Justin Jacobs|Seth Woods|Audrey Deleon,Mrs. Solomon|Mrs. Schaefer
525,1:52:03 PM,sherman.mike@madisonps.org,Mike Sherman,Mike,Sherman,Noelle Santana|Casey Hernandez|Oliver Tate|Shamar Fields|Tess Petersen,Mr. Morrow|Mr. Graham|Mrs. Harvey|Mr. Lowe|Mrs. Kane
526,1:42:40 AM,wright.nathan@madisonps.org,Nathan Wright,Nathan,Wright,Garrett Chavez|Macey Horn|Charlotte Burns,Mr. Dorsey|Mr. Marshall|Mrs. Blackburn
527,6:29:46 AM,wiley.danika@madisonps.org,Danika Wiley,Danika,Wiley,Cohen Benton|Mark Cole|Anika Rojas|Serena Mullins,Mrs. Rollins|Mr. Gibson|Mrs. Walton|Mrs. Holt
528,7:15:15 AM,estes.myles@madisonps.org,Myles Estes,Myles,Estes,Carissa Riddle|Kaylen Bush|Isiah Crawford|Cassandra Fitzgerald|Bennett Christian,Mr. Edwards|Mrs. Costa|Mr. Gibson
529,4:43:22 AM,ritter.payton@madisonps.org,Payton Ritter,Payton,Ritter,Patience Benton|Jovani Arellano|Yareli Irwin|Natalya Hendricks|Jada Walls,Mrs. Parsons|Mr. Campbell|Mr. Hester
530,2:46:45 PM,johnston.jamal@madisonps.org,Jamal Johnston,Jamal,Johnston,Roman Shepard|Joe Shea|Miah Vincent|Matthias Cline|Caitlyn Raymond,Mr. Young|Mr. Gibson|Mr. Merritt|Mrs. Costa
531,3:45:54 PM,martinez.jayla@madisonps.org,Jayla Martinez,Jayla,Martinez,Salma Barnes|Abel Jacobs|Isaiah Reed|Aarav Mcclain|Nayeli Fletcher,Mrs. Harvey|Mrs. Hunt|Mr. Farmer
532,1:23:18 PM,perry.jarrett@madisonps.org,Jarrett Perry,Jarrett,Perry,Cherish Acosta,Mrs. Oliver|Mr. Cook|Mrs. Mosley|Mrs. Reid|Mr. Figueroa
533,4:00:01 PM,santos.keon@madisonps.org,Keon Santos,Keon,Santos,Joslyn Mathews|Jacob Neal,Mr. Braun|Mr. Floyd|Mrs. Mosley|Mrs. Walton|Mr. Reed
534,11:54:22 AM,silva.cory@madisonps.org,Cory Silva,Cory,Silva,Lucian Parsons|Ethen Hamilton|Joy Weiss|Noelle Archer|Yadira Hodge,Mrs. Hunt|Mrs. Conley|Mrs. Hunt|Mr. King|Mr. Huffman
535,4:22:19 PM,gentry.jocelynn@madisonps.org,Jocelynn Gentry,Jocelynn,Gentry,Marcel Pacheco|Macy Cantrell|Jordan Hardy|Sienna Roy|Isaiah Herman,Mrs. Gutierrez
536,6:42:48 PM,choi.raelynn@madisonps.org,Raelynn Choi,Raelynn,Choi,Dallas Munoz|Joanna Wilkerson|Nigel Leblanc,Mr. Merritt|Mrs. Pugh
537,9:12:34 PM,rowe.cheyenne@madisonps.org,Cheyenne Rowe,Cheyenne,Rowe,Deandre Vega|Deshawn Gillespie|Adriana Buck|Abby Blackburn,Mr. Braun|Mrs. Hahn|Mr. Mcfarland|Mr. Farmer|Mr. Rose
538,4:14:59 PM,vega.deandre@madisonps.org,Deandre Vega,Deandre,Vega,Darius Brandt|Jazmin Kramer|Kathleen Rice|Shamar Fields|Marley Johnston,Mr. Cook|Mrs. Maddox|Mr. Cabrera
539,12:40:07 PM,finley.jaidyn@madisonps.org,Jaidyn Finley,Jaidyn,Finley,Jayla Ayers|Mark Harper|Cassie Valentine|Elle Lindsey|Lena Larson,Mrs. Mosley|Mr. Mcguire|Mrs. Kane|Mr. Caldwell
540,10:10:37 AM,cochran.easton@madisonps.org,Easton Cochran,Easton,Cochran,Sheldon Little|Julianne Case|Clayton Trevino|Camila Hayden|Bentley Moreno,Mrs. Wade|Mrs. Velez|Mrs. Parsons
541,5:09:10 PM,weiss.joy@madisonps.org,Joy Weiss,Joy,Weiss,Rayan Powers|Tristan Duncan|Darrell Mcintosh|Areli Lang|Faith Stokes,Mr. Gillespie|Mr. Vazquez|Mr. Hester
542,7:24:10 PM,bush.kaylen@madisonps.org,Kaylen Bush,Kaylen,Bush,Alyssa Armstrong,Mrs. Maddox|Mr. Vasquez|Mr. Gillespie|Mr. Edwards
543,6:45:44 PM,giles.edith@madisonps.org,Edith Giles,Edith,Giles,Junior Smith|Pamela Arellano,Mrs. Wood|Mrs. Sanchez|Mr. Kemp
544,4:08:56 PM,ortega.jalen@madisonps.org,Jalen Ortega,Jalen,Ortega,Amaya Cuevas|Alanna Crane|Dania Benson|Dominique Elliott|Nathanial Galvan,Mr. Mcguire|Mr. Suarez|Mr. Lowe|Mrs. Sanchez|Mrs. Oliver
545,6:03:37 PM,cordova.isabelle@madisonps.org,Isabelle Cordova,Isabelle,Cordova,Pierce Lynch|Leonel Shelton|Jerimiah Newton|Marely Schultz|Madden Mckenzie,Mr. Young|Mr. Morrow|Mrs. Savage|Mrs. Schaefer|Mr. Marshall
546,3:40:24 PM,bartlett.reynaldo@madisonps.org,Reynaldo Bartlett,Reynaldo,Bartlett,Pierce Lynch|Alex Bentley|Jasiah Moses,Mrs. Huynh|Mr. Costa|Mrs. Blackburn|Mr. Gonzales|Mr. Merritt
547,1:29:30 AM,page.kasey@madisonps.org,Kasey Page,Kasey,Page,Nia Pacheco|Nicolas Booth|Autumn Zhang|Damon Graham,Mrs. Hunt
548,12:19:17 AM,nichols.jay@madisonps.org,Jay Nichols,Jay,Nichols,Vivian Blake|Myles Estes|Tripp Bradford|Savanna Chang|Ryland Trujillo,Mr. Floyd|Mr. King
549,11:37:25 PM,collins.yamilet@madisonps.org,Yamilet Collins,Yamilet,Collins,Billy Bauer|Grayson Summers|Jocelyn Randolph|Kamila Contreras|Marley Wiley,Mr. Collins|Mrs. Drake|Mr. Vazquez|Mrs. Huynh|Mrs. Hahn
550,3:36:52 AM,carlson.angelo@madisonps.org,Angelo Carlson,Angelo,Carlson,Danny Bonilla|Yandel Carey|Jadyn Gardner|Kyla King|Malakai Ochoa,Mr. Cabrera|Mr. Edwards|Mrs. Drake
551,10:40:42 AM,king.jadyn@madisonps.org,Jadyn King,Jadyn,King,Pamela Moyer|Teagan Bush|Ricardo Sawyer|Alanna Crane|Patience Greene,Mr. Cook|Mr. Hester|Mrs. Marquez|Mrs. Chandler
552,12:24:43 PM,james.elijah@madisonps.org,Elijah James,Elijah,James,Steve Hooper,Mr. Lucero|Mr. Edwards|Mr. Braun
553,8:26:15 AM,carey.yandel@madisonps.org,Yandel Carey,Yandel,Carey,Eli Johns|Abby Blackburn,Mrs. Velez|Mrs. Rollins|Mr. Cook
554,6:32:52 PM,sawyer.ricardo@madisonps.org,Ricardo Sawyer,Ricardo,Sawyer,Howard Silva|Vaughn Mckinney|Lance Foley|Trace Higgins|Sophia Brewer,Mrs. Conley|Mrs. Harvey|Mrs. Luna|Mrs. Lam
555,2:58:34 PM,west.iris@madisonps.org,Iris West,Iris,West,Alison Shah|Kason Riggs|Kailee Flores|Esmeralda Hanson|Julianne Case,Mr. Suarez|Mrs. Wood|Mrs. Sanchez
556,2:19:01 PM,lambert.moses@madisonps.org,Moses Lambert,Moses,Lambert,Amaya Cuevas|Romeo Carrillo|Lamar Murillo,Mrs. Huynh|Mrs. Wall|Mrs. Blackburn|Mrs. Holt|Mrs. Wade
557,3:32:55 AM,carrillo.romeo@madisonps.org,Romeo Carrillo,Romeo,Carrillo,Van Washington|Lydia Hutchinson|Fletcher Hanna|Amelie Griffin,Mr. Mcfarland|Mrs. Lucas|Mrs. Schaefer|Mr. Young|Mrs. Costa
558,5:15:14 PM,nash.maggie@madisonps.org,Maggie Nash,Maggie,Nash,Ariana Trujillo|Neveah Tapia|Stephen Mcpherson|Kristian Frey|Corinne Bolton,Mr. Vazquez|Mr. Gentry|Mr. Caldwell|Mr. Lowe|Mr. Caldwell
559,4:53:27 PM,lawson.savanna@madisonps.org,Savanna Lawson,Savanna,Lawson,Kristian Serrano|Salvatore Sloan|Nigel Luna|Emerson Simon|Hayley Mathis,Mr. Suarez
560,4:35:49 AM,trevino.clayton@madisonps.org,Clayton Trevino,Clayton,Trevino,Micheal Ellis|Cristian Krause|Danica Hansen|Micheal Ellis|Leonard Campbell,Mrs. Sanchez|Mrs. Reid
561,2:20:20 PM,trujillo.josh@madisonps.org,Josh Trujillo,Josh,Trujillo,Samuel Keith|Kai Mathews|Matthias Cline|Zaid Crawford|Braelyn Melton,Mrs. Wall|Mrs. Ferrell|Mr. Lucero|Mrs. Conley|Mr. Cook
562,7:02:46 PM,rosario.alejandro@madisonps.org,Alejandro Rosario,Alejandro,Rosario,Madilyn Bernard,Mrs. Marquez|Mrs. Mosley|Mr. Miles
563,6:16:53 PM,benson.dania@madisonps.org,Dania Benson,Dania,Benson,Sara Orr|Zackery Galloway,Mr. Dalton|Mrs. Rollins|Mrs. Blackburn|Mr. Mcfarland
564,7:50:47 AM,crawford.zaid@madisonps.org,Zaid Crawford,Zaid,Crawford,Cortez Washington|Jamison James|Madden Mckenzie|Ada Gaines|Ezekiel Mahoney,Mrs. Francis|Mr. Richmond|Mrs. Reid
565,4:42:27 AM,hutchinson.lydia@madisonps.org,Lydia Hutchinson,Lydia,Hutchinson,Jayla Ayers|Danica Conway|Leonard Campbell|Tanya Finley|Cortez Savage,Mrs. Nixon|Mr. Collins|Mr. Gibson
566,10:12:22 PM,grimes.gracie@madisonps.org,Gracie Grimes,Gracie,Grimes,George Poole|Bradyn Meyers|Jair Carson,Mr. Cook|Mr. Mcguire|Mrs. Huynh|Mrs. Pollard
567,3:12:14 AM,hensley.linda@madisonps.org,Linda Hensley,Linda,Hensley,Isabelle Cordova|Cassandra Fitzgerald|Albert Key|Lawson Wall,Mr. Edwards|Mrs. Costa|Mr. Collins
568,3:22:40 AM,hopkins.keyla@madisonps.org,Keyla Hopkins,Keyla,Hopkins,Jorden Roberts|Dixie Levy|Josh Trujillo|Joe Beck|Alani Oneill,Mrs. Hahn|Mr. Morrow|Mrs. Hammond|Mr. Miles|Mrs. Pugh
569,2:25:39 PM,arellano.pamela@madisonps.org,Pamela Arellano,Pamela,Arellano,Aarav Blackburn|Maximo Hogan|Baylee Parsons|Wade Gillespie|Santino Villarreal,Mrs. Hammond|Mr. Cook|Mrs. Marquez|Mrs. Chandler|Mr. Gentry
570,5:04:05 AM,gardner.jadyn@madisonps.org,Jadyn Gardner,Jadyn,Gardner,Cloe Holden|Emiliano Clements|Joy Weiss|Hazel Wise|Jayleen Vincent,Mrs. Wade|Mr. Huffman|Mr. Mcguire|Mr. Gentry|Mr. Campbell
571,12:17:52 PM,gilbert.jerome@madisonps.org,Jerome Gilbert,Jerome,Gilbert,Mercedes Mccormick|Lea Grimes|Angelo Carlson|Krish Welch|Antony Combs,Mrs. Mcmillan
572,3:39:52 PM,merritt.miley@madisonps.org,Miley Merritt,Miley,Merritt,Derrick Bennett,Mrs. Hunt|Mr. Edwards
573,4:26:11 AM,krause.anika@madisonps.org,Anika Krause,Anika,Krause,Dayami Franco|Lennon Spence,Mr. Gonzales|Mr. Dorsey|Mr. Marshall|Mrs. Hammond|Mrs. Chavez
574,1:38:04 AM,meadows.kelsey@madisonps.org,Kelsey Meadows,Kelsey,Meadows,Josue Strong|Isla Pope|Jason Benitez|Catherine Evans|Isaiah Herman,Mrs. Mcmillan|Mr. Dalton|Mrs. Bentley
575,11:54:59 AM,mahoney.ezekiel@madisonps.org,Ezekiel Mahoney,Ezekiel,Mahoney,Ronald Beltran|Valerie Perkins|Kaia Valentine|Alex Bentley|Joyce Hayes,Mr. Gonzales|Mrs. Maddox|Mrs. Mosley|Mrs. Walton
576,10:00:25 AM,tucker.israel@madisonps.org,Israel Tucker,Israel,Tucker,Jalen Ortega|Tripp Ashley|Yamilet Collins,Mrs. Costa|Mr. Cabrera|Mr. Rose
577,4:55:03 AM,young.zackery@madisonps.org,Zackery Young,Zackery,Young,Kael Wiley|Dereon Barrera|Aedan Mercer|Kaia Valentine,Mr. Suarez|Mr. Hester|Mr. Carey
578,1:11:54 AM,sanford.ricardo@madisonps.org,Ricardo Sanford,Ricardo,Sanford,Kael Shah|Muhammad Adams|Amiah Berger|Ryan Solomon|Eric Cantrell,Mr. Terrell|Mrs. Savage|Mrs. Costa|Mr. Rose
579,12:41:00 AM,harrell.camryn@madisonps.org,Camryn Harrell,Camryn,Harrell,Averi Barr|Joyce Hayes|Calvin Wang|Duncan Evans|Dallas Best,Mrs. Sanchez|Mr. Collins|Mr. Hester
580,5:01:50 PM,mccarty.steven@madisonps.org,Steven Mccarty,Steven,Mccarty,Tara Richmond|Brycen Golden|Naima Sims|Hazel Wise|Macey Horn,Mrs. Braun|Mrs. Harvey|Mrs. Kane|Mr. Roberts|Mrs. Harvey
581,12:18:18 PM,bentley.alex@madisonps.org,Alex Bentley,Alex,Bentley,Alena Christian|Jaydan Alvarez|Amelie Kent|Brittany Conway|Carolyn Roy,Mrs. Kane|Mr. Mcguire|Mr. Dalton|Mr. Edwards|Mrs. Nixon
582,9:45:06 PM,hickman.matilda@madisonps.org,Matilda Hickman,Matilda,Hickman,Jacey Stout,Mrs. Oliver|Mr. Reed|Mrs. Luna|Mrs. Kane|Mr. Young
583,12:20:02 AM,terrell.chanel@madisonps.org,Chanel Terrell,Chanel,Terrell,Devyn Fitzpatrick|Ryland Richard,Mr. Livingston
584,2:28:38 AM,bright.antonio@madisonps.org,Antonio Bright,Antonio,Bright,Alondra Boyle|Maren Montgomery|Juliet Chaney|Averi Donovan|Harold Hancock,Mrs. Chang|Mr. Miles
585,11:52:05 AM,luna.nigel@madisonps.org,Nigel Luna,Nigel,Luna,Macey Gilbert|Shaun Knight|Alaina Rogers|Princess Bell|Lorena Francis,Mrs. Pollard|Mr. Braun|Mr. Mcguire|Mrs. Rollins|Mrs. Strong
586,6:48:26 AM,larson.lena@madisonps.org,Lena Larson,Lena,Larson,Emerson Juarez|Noelle Phillips|Marcos Hodges,Mr. Costa|Mr. Vasquez|Mrs. Wall
587,1:19:07 PM,shea.peter@madisonps.org,Peter Shea,Peter,Shea,Ulises Mullen|Aiyana Gordon|Julian Zamora|Deangelo Long,Mrs. Ferrell|Mrs. Chandler|Mr. Cook|Mrs. Strong
588,4:27:31 AM,mcconnell.emmalee@madisonps.org,Emmalee Mcconnell,Emmalee,Mcconnell,Monique Mcconnell|Macie Dalton|Nathan Wright|Joseph Atkins|George Poole,Mr. Richmond|Mrs. Hahn|Mr. Reed
589,12:35:42 PM,moyer.pamela@madisonps.org,Pamela Moyer,Pamela,Moyer,Jonathon Castaneda|Dayami Bernard|Talia Ingram|Andres Duffy|Lara Choi,Mrs. Schaefer|Mr. Graham|Mr. Farmer
590,11:01:57 AM,wall.lawson@madisonps.org,Lawson Wall,Lawson,Wall,Mattie Gallegos|Arabella Duffy|Jaylyn Farrell|Andres Mendez|Rory Goodman,Mrs. Marquez|Mrs. Francis|Mr. Reed|Mr. Webb
591,2:51:06 AM,mckenzie.madden@madisonps.org,Madden Mckenzie,Madden,Mckenzie,Abagail Osborne|Lamar Murillo|Mya Schaefer|Nayeli Vang|Patience Benton,Mr. Roberts|Mr. Rose|Mr. Gibson
592,2:56:07 PM,russell.kailey@madisonps.org,Kailey Russell,Kailey,Russell,German Watkins,Mrs. Luna|Mr. Reed|Mr. Graham|Mr. Livingston|Mrs. Kane
593,8:22:41 PM,small.aryana@madisonps.org,Aryana Small,Aryana,Small,Howard Silva|Kasey Page,Mrs. Lam|Mr. Vazquez|Mr. Cook|Mrs. Lam|Mr. Floyd
594,10:46:05 PM,burton.kallie@madisonps.org,Kallie Burton,Kallie,Burton,Scarlett Ray|Nathanial Galvan|Davion Garrett|Pierce Pittman|Reina Moses,Mr. Schaefer|Mr. Lucero|Mr. Cook|Mr. Lowe|Mr. Gonzales
595,3:52:27 AM,moore.aaliyah@madisonps.org,Aaliyah Moore,Aaliyah,Moore,Edgar Valenzuela|Jenny Carson|Raquel Peters|Dixie Levy|Gloria Nunez,Mrs. Strong
596,3:53:19 AM,hill.zaiden@madisonps.org,Zaiden Hill,Zaiden,Hill,Duncan Evans|Peyton Lowe|Ayden Woodward,Mrs. Lucas|Mrs. Lam
597,10:44:23 AM,walters.whitney@madisonps.org,Whitney Walters,Whitney,Walters,Gideon Patrick|Caylee Nunez|Mylie Gallegos|Vaughn Summers,Mr. Terrell|Mr. King|Mrs. Wade|Mr. Lowe|Mr. Cook
598,5:45:35 AM,ingram.sebastian@madisonps.org,Sebastian Ingram,Sebastian,Ingram,Gideon Patrick|Kai Mathews|Karissa Wheeler|June Lopez|Crystal Grant,Mr. Livingston|Mrs. Costa|Mrs. Hahn
599,5:41:01 AM,banks.anthony@madisonps.org,Anthony Banks,Anthony,Banks,Tatiana Sexton|Kristian Frey|Mark Dudley|Ciara Morales|Keon Stone,Mr. Willis|Mrs. Luna|Mr. Reed|Mr. Montoya
600,9:53:10 PM,hickman.natalya@madisonps.org,Natalya Hickman,Natalya,Hickman,Sanai Duffy|Elaina Bennett|Vivian Blake|Casey Hernandez|Carlee Lane,Mr. Mcguire|Mr. Young|Mr. Lucero
601,12:36:32 AM,hanson.esmeralda@madisonps.org,Esmeralda Hanson,Esmeralda,Hanson,Katherine Allison|Arjun Mayo|Deshawn Gillespie|Ryan Solomon|Noah Taylor,Mr. Young|Mrs. Drake|Mr. Mcguire
602,5:13:24 AM,roberson.bianca@madisonps.org,Bianca Roberson,Bianca,Roberson,Lindsay Simon,Mr. Cabrera|Mr. Dalton|Mrs. Walton|Mr. Farmer
603,11:56:39 AM,choi.salvatore@madisonps.org,Salvatore Choi,Salvatore,Choi,Emiliano Clements|Ulises Mullen,Mr. Cabrera|Mr. Montoya|Mr. Miles
604,3:07:29 AM,morrison.hazel@madisonps.org,Hazel Morrison,Hazel,Morrison,Kyle Melton|Devyn Fitzpatrick|Jaslene Marsh|Josiah Allen|Aarav Blackburn,Mrs. Velez|Mr. Roberts|Mrs. Ferrell|Mr. Graham|Mr. Collins
605,7:18:31 PM,arias.toby@madisonps.org,Toby Arias,Toby,Arias,Alejandro Rosario|Dakota Patel|Pierce Lynch|Allie Hall|Jaylyn Farrell,Mr. Figueroa|Mr. Richmond|Mrs. Oliver|Mrs. Strong|Mrs. Kane
606,6:29:11 AM,stout.jacey@madisonps.org,Jacey Stout,Jacey,Stout,Andres Mendez|Ross Oliver|Bianca Roberson,Mr. Graham|Mrs. Luna|Mrs. Braun|Mrs. Maddox|Mrs. Wade
607,10:38:44 PM,thornton.evie@madisonps.org,Evie Thornton,Evie,Thornton,Audrey Deleon|Kaylee Vincent|Faith Torres|Aryana Small,Mrs. Pollard
608,5:17:01 PM,horton.cailyn@madisonps.org,Cailyn Horton,Cailyn,Horton,Ally Hawkins|Ayden Woodward|Elijah Cooley|Keagan Mack|Michaela Gibbs,Mr. Montoya|Mr. Costa
609,3:53:14 AM,castillo.elisa@madisonps.org,Elisa Castillo,Elisa,Castillo,Mckinley Blair|Darius Brandt|Jaylyn Farrell|Weston Huerta|Lyric Lester,Mrs. Flynn|Mr. Morrow|Mr. Young|Mrs. Reid|Mrs. Solomon
610,10:16:55 AM,warren.nasir@madisonps.org,Nasir Warren,Nasir,Warren,Carleigh Sparks|Kason Riggs|Byron Woodard|Elena Pineda|Aaliyah Burns,Mrs. Hahn|Mr. Livingston|Mrs. Solomon
611,8:55:53 PM,bell.meadow@madisonps.org,Meadow Bell,Meadow,Bell,Izaiah Jimenez|Karlee Hodge|Davion Garrett|Royce Haney|Brooks Ford,Mr. Graham|Mr. Rose|Mr. Mcguire|Mrs. Blackburn
612,10:35:04 PM,roberson.yadiel@madisonps.org,Yadiel Roberson,Yadiel,Roberson,Princess Bell,Mrs. Gutierrez|Mr. Campbell|Mr. Edwards
613,1:05:06 PM,gregory.raphael@madisonps.org,Raphael Gregory,Raphael,Gregory,Billy Bauer|Aryana Small,Mrs. Huynh|Mr. Dalton|Mrs. Hammond
614,11:18:01 AM,levine.tiffany@madisonps.org,Tiffany Levine,Tiffany,Levine,Kylan Wells|Shiloh Haney|Dax Ross|Jadiel Kennedy|Junior Smith,Mr. Young|Mrs. Savage|Mr. Graham|Mrs. Luna
615,8:15:47 PM,sweeney.eliezer@madisonps.org,Eliezer Sweeney,Eliezer,Sweeney,Raven Mcmahon|Leonel Blackburn|Isla Pope|Howard Lamb|Teagan Bush,Mr. Reed|Mr. Webb|Mrs. Wade
616,7:56:24 AM,mack.mohamed@madisonps.org,Mohamed Mack,Mohamed,Mack,Jakobe Andrade|Emerson Juarez|Gauge David,Mrs. Luna|Mr. Gonzales|Mrs. Savage|Mr. King|Mrs. Costa
617,12:53:26 AM,lester.kadence@madisonps.org,Kadence Lester,Kadence,Lester,Peter Shea|Zaiden Hill|Lilia Strong|Melody Villa,Mr. Frazier|Mrs. Rollins|Mr. Gentry|Mr. Lucero|Mrs. Bentley
618,5:03:05 AM,vincent.jayleen@madisonps.org,Jayleen Vincent,Jayleen,Vincent,Tripp Bradford|Marley Johnston|Gauge David|Serena Meadows|Cale Harrington,Mrs. Hahn|Mrs. Huynh|Mr. Graham|Mrs. Chavez|Mr. Thompson
619,3:20:50 PM,perkins.valerie@madisonps.org,Valerie Perkins,Valerie,Perkins,Jocelynn Carney|Leonel Garrett|Nigel Galloway|Yadira Hodge|Ulises Mullen,Mr. Lucero
620,4:03:53 AM,grant.crystal@madisonps.org,Crystal Grant,Crystal,Grant,Abram Rogers|Mckinley Blair|Scarlet Duke|Edith Giles|Andres Duffy,Mr. Gentry|Mrs. Walton
621,9:20:48 AM,steele.adalyn@madisonps.org,Adalyn Steele,Adalyn,Steele,Kailee Flores|Jaylyn Strong|Hope Fuentes|Cristian Krause|Raphael Pacheco,Mrs. Strong|Mrs. Conley|Mrs. Parsons|Mrs. Gutierrez|Mrs. Chang
622,2:21:50 PM,shah.alison@madisonps.org,Alison Shah,Alison,Shah,Tristian Roberson,Mr. Farmer|Mr. King|Mr. Lowe
623,1:20:09 PM,donovan.averi@madisonps.org,Averi Donovan,Averi,Donovan,Jenny Carson|Julian Zamora,Mrs. Huynh|Mrs. Harvey|Mr. Vasquez|Mr. Kemp
